9,NAME SOMETHING YOU PUT ON A HAMBURGER,100,41,18,13,12,4,4,3,3,2,,,,(CATS/KETCH)UP,ONION,MUSTARD,PICKLE,CHEESE,RELISH,BUN,LETTUCE,TOMATO,,
7,NAME SOMETHING YOU LIGHT WITH A MATCH,98,47,18,13,10,5,3,2,,,,,,CIGARETTE,CANDLE,FIRE,CIGAR,STOVE,LANTERN,PIPE,,,,
7,NAME A SPORT WITH SCREAMING FANS,97,48,23,10,5,5,4,2,,,,,,FOOTBALL,BASEBALL,HOCKEY,BASKETBALL,BOXING,WRESTLING,SOCCER,,,,
7,NAME A SPORT THAT USES A SMALL BALL,99,37,28,15,13,2,2,2,,,,,,GOLF,BASEBALL,PING+PONG/TABLE+TENNIS,TENNIS,HANDBALL,PADDLEBALL,RAC(QU/K)ETBALL,,,,
4,NAME SOMETHING A BURGLAR FORCES OPEN,99,56,32,9,2,,,,,,,,,WINDOW,DOOR,SAFE/VAULT,LOCK,,,,,,,
6,ON A SCALE OF 1 TO 10 HOW MUCH DO YOU LIKE YOURSELF,97,35,16,16,15,9,6,,,,,,,8,9,10,7,5,6,,,,,
10,HOW MANY TIMES HAVE YOU STARTED A DIET THIS YEAR,94,19,18,16,9,9,8,8,3,2,2,,,2,3,0,1,10,4,5,6,12,20,
6,NAME A NON-COLA FLAVOR OF SODA POP,99,36,26,16,10,8,3,,,,,,,LEMON+LIME/LIME/SEVEN+UP,ORANGE,GRAPE,STRAWBERRY,(ROOT/BIRCH)+BEER,CHERRY,,,,,
8,HOW MANY TIMES DOES A PERSON CHANGE HIS RESIDENCE,96,36,24,10,10,5,4,4,3,,,,,5,3,4,10,7,2,6,12,,,
8,NAME SOMETHING COLORED ORANGE,94,54,20,6,4,3,3,2,2,,,,,ORANGE,PUMPKIN,SUN,TANGERINE,CARROT,[FALL+]LEAVES,BASKETBALL,CRAYON,,,
5,NAME SOMETHING YOU MIGHT RUN OUT TO BUY FIRST THING IN THE MORNING,90,36,25,19,6,4,,,,,,,,MILK,NEWSPAPER/PAPER,COFFEE,DO[UGH]NUTS,OR+JUICE/ORANGE+JUICE,,,,,,
5,NAME SOMETHING THAT'S USUALLY MORE EXPENSIVE THE LARGER IT IS,95,33,26,23,9,4,,,,,,,,JEWELRY/DIAMOND,HOUSE/HOME,CAR/AUTO*,TV[+SET]/TELEVISION,BOAT/SHIP/YACHT,,,,,,
5,NAME A BRAND OF SOFT DRINKS,94,57,27,5,3,2,,,,,,,,COCA+COLA/COKE,PEPSI+COLA,DR+PEPPER,SEVEN+UP,SHASTA,,,,,,
7,NAME SOMETHING WOMEN WEAR IN THEIR HAIR,97,58,11,11,10,3,2,2,,,,,,HAIR+PINS/BOBBYPIN,BARRETTE,RIBBON,CURLERS/ROLLERS,BOW,CLIPS,HAIR+NET,,,,
4,NAME A BRIGHT COLOR,96,47,29,13,7,,,,,,,,,RED,YELLOW,ORANGE,PINK,,,,,,,
7,APPROXIMATELY HOW MANY DOLLARS DOES ONE BAG OF GROCERIES COST,97,30,22,20,14,4,4,3,,,,,,20,15,25,10,30,40,50,,,,
5,NAME A CHILD'S FAVORITE DRINK,97,34,30,28,3,2,,,,,,,,SODA+POP/POP,KOOL+AID,MILK,[FRUIT+]PUNCH,JUICE/* JUICE,,,,,,
6,NAME SOMETHING A BARBER USES,96,44,22,13,9,6,2,,,,,,,SCISSORs/SHEaRs,RAZOR,COMB,CLIPPERS,(SHAVE/SHAVING)+CREAM,TONIC,,,,,
7,NAME A BRAND OF GASOLINE,95,34,17,15,11,8,6,4,,,,,,SHELL,TEXACO,EXXON/EXON/ESSO,CHEVRON/STANDARD,MOBIL,ARCO,GULF,,,,
5,NAME A COMMON COLOR FOR HATS,97,41,36,10,6,4,,,,,,,,BROWN,BLACK,GR(A/E)Y,BLUE,WHITE,,,,,,
10,"NAME THE AGE WHEN YOUR ""YOUTH"" ENDS",92,20,17,13,11,10,7,6,4,2,2,,,21,30,25,40,18,20,19,50,16,35,
8,NAME A VEGETABLE YOU CHOP,97,45,20,15,7,4,2,2,2,,,,,ONIONS/SCALLIONS,CELERY,CARROTS,CABBAGE,BROCCOLI,LETTUCE,PEPPERS,SPINACH,,,
7,NAME THE MOST DIFFICULT AGE FOR A GIRL,97,24,24,23,13,7,4,2,,,,,,13,15,16,14,12,17,11,,,,
4,NAME A FORM OF TRANSPORTATION USED ON ICE OR SNOW,97,40,24,21,12,,,,,,,,,SLED/SLEIGH/SLEY,SNOW+MOBILE,SKIS,ICE+SKATES,,,,,,,
6,NAME SOMETHING PEOPLE CARRY IN THEIR HANDS AS THEY BOARD AIRPLANES,90,33,27,11,11,5,3,,,,,,,TICKET/BOARDING+PASS,LUGGAGE/BAGGAGE/CARRY+ON+BAG/SUITCASE,BOOK/MAGAZINE/NEWSPAPER/READ[ING+MATERIAL],PURSE/POCKETBOOK/[HAND]BAG,COAT/JACKET,CAMERA,,,,,
6,ON A SCALE OF 1 TO 10 HOW MUCH DO PEOPLE LIKE BEING MARRIED,97,38,22,19,8,7,3,,,,,,,10,8,9,7,5,1,,,,,
6,NAME A COLOR OF THE RAINBOW,96,27,21,21,10,9,8,,,,,,,BLUE,RED,YELLOW,ORANGE,GREEN,PURPLE/VIOLET,,,,,
8,HOW MANY PAIRS OF JEANS DO YOU HAVE,94,26,16,15,14,9,8,3,3,,,,,3,4,5,2,0,1,6,10,,,
7,NAME SOMETHING THAT OFTEN GETS UNFASTENED,93,21,20,18,17,7,7,3,,,,,,ZIPPER/PANTS/FLY,BRA,BUTTONS,SHOELACE,BELT+BUCKLE,SNAPS,NECKLACE/JEWELRY/BRACeLET,,,,
7,APPROXIMATELY HOW MANY PHONE CALLS DO YOU MAKE PER DAY,98,32,21,19,7,7,6,6,,,,,,3,5,2,1,4,6,10,,,,
7,NAME A BREED OF DOG WITH FLOPPY EARS,92,29,29,21,4,3,3,3,,,,,,BASSET[+HOUND],BEAGLE,[COCKER+]SPANIEL,DACHSHUND,POODLE/* POODLE,S[AIN]T+BERNARD,SHEEP+DOG,,,,
6,NAME A BRAND OF DEODORANT SOAP,100,49,12,12,10,10,7,,,,,,,DIAL,COAST,IRISH+SPR[ING],LIFEBuOY,SAFEGUARD,ZEST,,,,,
6,NAME SOMETHING FOUND IN MOVIE THEATERS,96,35,33,18,4,4,2,,,,,,,POPCORN,SCREEN,SEATS,SNACK+BAR,USHER,[MOVIE+]PROJECTOR,,,,,
7,"NAME A SPORT WHERE PEOPLE SAY ""GOOD SHOT""",98,31,26,16,11,8,4,2,,,,,,GOLF,BASKETBALL,HOCKEY,POOL/BILLIARDS,TENNIS,DARTS,BOWLING,,,,
6,NAME A ZOO ANIMAL THAT PEOPLE LIKE TO FEED,99,47,38,7,3,2,2,,,,,,,MONKEY/APE/CHIMP/GORILLA,ELEPHANT,BEAR,SEAL,DEER,GIRAFFE,,,,,
9,NAME A FOOD KEPT REFRIGERATED,99,33,27,13,7,6,4,4,3,2,,,,MILK,MEAT,CHEESE,ICE+CREAM,EGGS,BUTTER,GELATIN/JELLO,MAYO[NNAISE],POTATO SALAD,,
4,NAME A STATE THAT GROWS LOTS OF FRUIT,100,51,43,3,3,,,,,,,,,CALIFORNIA/CA,FLORIDA/FL,HAWAII/HI,WASHINGTON/WA,,,,,,,
9,"HOW MANY MILES PER GALLON DOES AN ""ECONOMY CAR"" GET",91,35,16,14,8,6,4,3,3,2,,,,30,25,35,40,32,20,28,50,45,,
8,AFTER HOW MANY YEARS OF MARRIAGE DO COUPLES USUALLY GET DIVORCED,97,34,17,13,12,10,5,4,2,,,,,5,10,3,7,2,20,15,1,,,
5,NAME SOMETHING THAT BAD DRIVERS ARE ALWAYS BUMPING INTO,98,45,45,4,2,2,,,,,,,,[OTHER+](CARS/AUTO*),CURBs,POLES/* POLES,GARAGE[+DOORs],MAILBOX[ES],,,,,,
8,NAME A QUIET ANIMAL,96,27,20,18,14,5,4,4,4,,,,,MOUSE,RABBIT,CAT,DEER,TURTLE,FISH,GIRAFFE,HAMSTER,,,
6,NAME A PART OF THE BODY PEOPLE WEAR JEWELRY ON,100,39,35,12,8,4,2,,,,,,,FINGER,NECK,WRIST,EAR,ANKLE,NOSE,,,,,
8,NAME THE HOUR AT WHICH YOU GET DRESSED ON WEEKENDS,95,27,23,13,11,10,6,3,2,,,,,10,9,8,12,11,7,1,2,,,
7,NAME SOMETHING MADE OF LEATHER,99,27,25,22,9,8,6,2,,,,,,BELT,SHOES,PURSE/POCKETBOOK/[HAND]BAG,WALLET/BILLFOLD,COAT/JACKET,BOOTS,GLOVES,,,,
9,NAME A BIRD RECOGNIZED BY ITS COLOR,94,26,25,16,14,5,2,2,2,2,,,,BLUEJAY,CARDINAL,BLUEBIRD,ROBIN,PEACOCK,BLACKBIRD,PARAKEET,PARROT,REDBIRD,,
7,HOW MANY MINUTES DO YOU BOIL PASTA,91,34,17,11,11,9,7,2,,,,,,10,5,7,8,12,20,15,,,,
8,NAME A RECORD COMPANY,91,31,28,14,7,5,2,2,2,,,,,CAPITOL,RCA,COLUMBIA,MCA,APPLE,ATLANTIC,ELEKTRA/ASYLUM,MOTOWN,,,
7,NAME AN ANIMAL THAT'S LARGER THAN A PERSON,95,41,22,15,7,4,4,2,,,,,,ELEPHANT,HORSE,BEAR,APE/GORILLA,GIRAFFE,WHALE,COW,,,,
7,NAME A STATE WITH FAMOUS COLLEGES,93,43,21,11,7,5,4,2,,,,,,CALIFORNIA/CA,MASS[ACHUSETTS]/MA,NEW+YORK/NY,PENN[SYLVANIA]/PA,TEXAS/TX,VIRGINIA/VA,INDIANA/IN,,,,
5,NAME SOMETHING A BABY USES,94,43,34,6,6,5,,,,,,,,DIAPERS,BOTTLE,PACIFIER,RATTLE,CRIB,,,,,,
11,NAME SOMETHING THAT HARDENS AS IT COOLS,95,36,23,15,5,3,3,2,2,2,2,2,,GELATIN/JELLO,CANDY,WATER,PUDDING/* PUDDING,FROSTING/ICING,METAL,CEMENT/CONCRETE,COOKIES,LAVA,TAR,WAX
7,NAME A CITY OFTEN SEEN IN MOVIES,95,58,16,11,3,3,2,2,,,,,,NEW+YORK/NYc,LOS+ANGELES/LA,FRISCO/SAN+FRAN[CISCO],LONDON,PARIS,CHICAGO,LAS+VEGAS,,,,
7,NAME THE AGE WHEN WOMEN START LYING ABOUT THEIR AGE,97,39,25,16,7,4,4,2,,,,,,40,30,35,39,29,50,25,,,,
5,NAME A METAL POTS AND PANS ARE MADE OF,98,55,28,11,2,2,,,,,,,,ALUMINUM,STEEL/STAINLESS,COPPER,IRON,TEFLON,,,,,,
6,NAME A TOY WITH WHEELS,100,27,23,19,15,14,2,,,,,,,TRUCK,WAGON,CAR,TRICYCLE/TRIKE,BICYCLE/BIKE,TRAIN,,,,,
8,NAME A DOOR YOU OPEN OFTEN,97,29,24,23,12,3,2,2,2,,,,,FRIDGE/REFRIGERATOR/ICEBOX,FRONT,BATHROOM,CAR,GARAGE,CLOSET,CUPBOARD/CABINET/PANTRY,KITCHEN,,,
7,NAME A TICKLISH SPOT ON PEOPLE,99,49,22,13,9,2,2,2,,,,,,FEET/TOES,RIBS,UNDER+ARMS/ARMPIT,STOMACH,EARS,NECK,NOSE,,,,
8,HOW MANY TIMES DO SMOKERS TRY TO QUIT SMOKING BEFORE THEY SUCCEED,91,24,18,18,11,8,6,3,3,,,,,3,5,10,2,1,4,15,25,,,
8,NAME A FOOD THAT TASTES BETTER WITH BUTTER,97,37,26,17,8,3,2,2,2,,,,,BREAD/TOAST,CORN,POTATOES,ROLLS,LOBSTER,BAGEL,GRITS,MUFFINS/* MUFFINS,,,
7,"NAME A MAN'S FIRST NAME THAT BEGINS WITH THE LETTER ""J""",91,35,22,15,10,4,3,2,,,,,,JOHN,JAMES,JACK,JOSEPH/JOE,JAY,JASON,JEFFREY,,,,
8,NAME A TOOL EVERYONE USES,96,49,24,5,5,4,4,3,2,,,,,HAMMER,SCREWDRIVER,CAN+OPENER,FORK,KNIFE,SAW,PENCIL,WRENCH,,,
4,NAME A COLOR IN FIRE,98,42,36,15,5,,,,,,,,,RED,ORANGE,YELLOW,BLUE,,,,,,,
6,NAME AN OCCUPATION IN WHICH YOU RISK YOUR LIFE,86,37,30,8,6,3,2,,,,,,,POLICE+WORK/LAW/COP/OFFICER,FIRE(+FIGHTER/MAN),STUNT(+WORK/MAN),PILOT/* PILOT,SOLDIER,BUILDER/CONSTRUCTION,,,,,
5,NAME SOMEONE WHO USES A WAND,98,44,32,11,8,3,,,,,,,,MAGICIAN,FAIRY[+GODMOTHER],CONDUCTOR/MAESTRO/BANDLEADER,WITCH,WIZARD/SORCERER,,,,,,
11,NAME A LIVING THING THAT SCARES PEOPLE,94,34,17,12,7,6,5,4,3,2,2,2,,SNAKE,SPIDER,LION,DOG,SHARK,TIGER,RAT,MICE/MOUSE,BIGFOOT,BURGLAR/ROBBER/THIEF/CROOK,WOLF
5,"WHAT IS ANOTHER WORD FOR ""FRIEND""",96,57,28,6,3,2,,,,,,,,PAL,BUDDY,AMIGO,ACQUAINT[ANCE],COMPANION,,,,,,
6,NAME A BOARD GAME WITH COMPLICATED RULES,95,40,38,7,6,2,2,,,,,,,CHESS,MONOPOLY,BACKGAMMON,RISK,LIFE,SCRABBLE,,,,,
6,NAME SOMETHING THAT COMES FROM A MINE,98,44,41,5,3,3,2,,,,,,,COAL,GOLD,SILVER,DIAMONDS,IRON,TIN,,,,,
9,NAME THE AGE AT WHICH YOU WOULD LIKE TO RETIRE,91,19,19,19,14,5,5,4,3,3,,,,50,55,60,65,45,70,75,35,63,,
9,NAME AN ARTICLE OF CLOTHING COLORED BLACK,87,25,19,14,7,5,5,4,4,4,,,,SO(CKS/X),SHOES,PANTS/SLACKS/TROUSERS,DRESS,SUIT/TUXEDO,SWEATER,BELT,COAT/JACKET,GLOVES/MITTENS,,
7,NAME A DIVE IN A SWIM MEET,100,49,31,8,5,3,2,2,,,,,,SWAN+DIVE,JACK+KNIFE,GAINER,BACK+FLIP,HIGH+DIVE,FREE+STYLE,SWIRL/TWIST,,,,
4,NAME A COLOR OF TOOTHPASTE,99,60,18,14,7,,,,,,,,,WHITE,BLUE,GREEN,RED,,,,,,,
7,HOW LONG IN WEEKS DOES IT TAKE TO LOSE 10 POUNDS,95,30,27,18,6,6,4,4,,,,,,4,2,8,3,12,1,24,,,,
6,NAME THE DESSERT YOU MOST OFTEN SERVE WHEN YOU HAVE COMPANY,97,45,27,17,4,2,2,,,,,,,CAKE/* CAKE,PIE/* PIE,ICE+CREAM,GELATIN/JELLO,FRUIT,MOUSSE/* MOUSSE,,,,,
6,NAME AN AUTUMN COLOR,99,32,21,17,12,11,6,,,,,,,ORANGE,BROWN,GOLD,RED,RUST,YELLOW,,,,,
7,NAME AN ANIMAL THAT BIG GAME HUNTERS HUNT,98,25,24,17,13,9,7,3,,,,,,LION,ELEPHANT,DEER,BEAR,TIGER,MOOSE,ELK,,,,
5,NAME THE NOISIEST ROOM IN YOUR HOUSE,100,38,29,25,5,3,,,,,,,,KITCHEN,(FAMILY/TV/TELEVISION)+ROOM/DEN,LIVING+ROOM,(PLAY/KIDS/CHILD[REN])+ROOM,BED+ROOM,,,,,,
6,NAME SOMETHING MADE WITH COCONUT,99,37,19,17,14,9,3,,,,,,,PIE,CAKEs,DRINKS,CANDY,COOKIEs/MACAROONS,TAN[NING]+(LOTION/OIL)/OIL,,,,,
6,NAME A BRAND OF CAMERA,100,59,15,12,6,6,2,,,,,,,KODAK,CANON,POLAROID,MINOLTA,PENTAX,NIKON,,,,,
5,NAME A TYPE OF SLIPPER,95,46,26,16,5,2,,,,,,,,BEDROOM/HOUSE,GLASS,BALLET,MOCCASIN,SATIN,,,,,,
5,NAME A PLACE WHERE YOU'RE PARTICULARLY BOTHERED BY PEOPLE WHO SMOKE,80,48,12,7,7,6,,,,,,,,RESTAURANT,CAR/AUTO*,[AIR]PLANE,ELEVATOR,BAR,,,,,,
4,NAME A COLOR WORN BY BUSINESS EXECUTIVES,100,47,42,8,3,,,,,,,,,GR(A/E)Y,BLUE/NAVY[+BLUE],BROWN,BLACK,,,,,,,
6,NAME A BODY PART THAT TENSES WHEN YOU'RE NERVOUS,98,31,24,22,9,8,4,,,,,,,NECK/THROAT/SHOULDER,HEAD,STOMACH,HANDS,BACK,LEGS/KNEES,,,,,
6,NAME THE BEST COLOR FOR A CAR INTERIOR,100,32,26,16,15,9,2,,,,,,,BLUE/NAVY,BEIGE/TAN,BLACK,BROWN,RED,WHITE,,,,,
6,HOW MANY HOURS CAN YOU SPEND SHOPPING BEFORE YOU GET TIRED,94,35,24,15,9,6,5,,,,,,,2,3,4,1,5,6,,,,,
5,NAME A FRUIT-FLAVORED ICE CREAM,99,59,15,13,10,2,,,,,,,,STRAWBERRY,PEACH,CHERRY,TUTTI+FRUTTI,ORANGE,,,,,,
4,NAME A PET BIRD KEPT IN A CAGE,99,38,30,29,2,,,,,,,,,CANARY,PARROT,PARAKEET,MYNA,,,,,,,
5,NAME SOMETHING AN AIRPLANE NEEDS TO FLY,99,39,37,12,8,3,,,,,,,,WINGS,FUEL/GAS,ENGINE/MOTOR/JET,PILOT,PROPELLER,,,,,,
7,NAME A FRUIT USED IN MAKING DAIQUIRIS,98,33,28,18,8,6,3,2,,,,,,STRAWBERRY,BANANA,LIME,CHERRY,LEMON,PINEAPPLE,ORANGE,,,,
5,NAME AMERICA'S FAVORITE VACATION SPOT,99,46,26,20,5,2,,,,,,,,FLORIDA/FL,CALIFORNIA/CA,HAWAII/HI,COLORADO/CO,TEXAS/TX,,,,,,
3,NAME A PRESIDENT KNOWN BY HIS INITIALS,98,58,20,20,,,,,,,,,,JFK,FDR,LBJ,,,,,,,,
9,HOW MUCH IN DOLLARS DOES A MARRIAGE LICENSE COST,94,35,21,13,7,5,4,4,3,2,,,,5,10,3,2,6,12,15,7,20,,
8,NAME A JOB IN A RESTAURANT,97,52,22,8,5,3,3,2,2,,,,,WAIT(RESS/ER),COOK/CHEF,BUS+BOY,HOSTESS,CASHIER,MAiT(RE/ER)+D,DISHWASHER,MANAGER/OWNER,,,
5,NAME THE BODY PART THAT GETS THE COLDEST WHEN YOU'RE OUTSIDE,98,41,27,21,7,2,,,,,,,,FACE/NOSE,FEET/TOES,HANDS/FINGERS,EARS,LEGS,,,,,,
5,NAME THE BEVERAGE YOU DRINK MOST,92,42,14,14,11,11,,,,,,,,SODA[+POP]/POP,COFFEE,WATER,MILK,[ICED+]TEA,,,,,,
7,NAME A LENS COLOR IN SUNGLASSES,98,30,20,20,19,4,3,2,,,,,,GREEN,BROWN,GR(A/E)Y/SMOKE,BLUE,BLACK,YELLOW,PINK/ROSE,,,,
5,NAME THE AILMENT PEOPLE SAY THEY HAVE WHEN THEY CALL IN SICK TO WORK,97,46,36,10,3,2,,,,,,,,FLU,COLD,HEADACHE,VIRUS,SORE+THROAT,,,,,,
6,NAME A COLOR OF FLOWERS IN HAWAII,100,30,24,17,14,13,2,,,,,,,PINK,RED,YELLOW,WHITE,PURPLE/LAVENDER/ORCHID,ORANGE,,,,,
7,NAME SOMETHING USED TO APPLY MAKE-UP,99,47,13,11,9,8,8,3,,,,,,BRUSH,POWDER+PUFF,FINGERS/HAND,COTTON[+BALLS],MIRROR,SPONGE,PENCIL/* PENCIL,,,,
6,NAME A PIECE OF CLOTHING WORN OVER OTHER CLOTHES,96,47,25,8,8,6,2,,,,,,,COAT/JACKET,SWEATER,BLOUSE/SHIRT,VEST,PANTS/TROUSERS/SLACKS,DRESS,,,,,
8,NAME THE AVERAGE WEIGHT IN POUNDS PEOPLE LOSE ON A SUCCESSFUL DIET,97,34,29,13,10,3,3,3,2,,,,,20,10,25,15,5,30,40,50,,,
6,NAME A VEGETABLE YOU BUTTER,96,53,22,11,5,3,2,,,,,,,CORN,POTATOES,PEAS,BEANS,BROCCOLI,ARTICHOKES,,,,,
5,NAME A PART OF YOUR BODY THAT HELPS YOU KEEP YOUR BALANCE,97,38,25,20,8,6,,,,,,,,FEET/TOES,ARMS,INNER+EAR,LEGS,BRAIN,,,,,,
4,NAME A PART OF THE SCHOOL DAY,96,52,40,2,2,,,,,,,,,RECESS,LUNCH,HOMEROOM,STUDY+HALL,,,,,,,
9,NAME A SUMMER VACATION STATE,94,42,17,9,7,5,4,4,4,2,,,,FLORIDA/FL,CALIFORNIA/CA,HAWAII/HI,MAINE/ME,VERMONT/VT,COLORADO/CO,MICHIGAN/MI,WISCONSIN/WI,ALASKA/AK,,
9,"NAME A TYPE OF PRODUCT ADVERTISED AS ""HEAVY DUTY""",97,34,23,13,9,5,4,4,3,2,,,,DETERGENTs/CLEANERs,TRASH+BAGs/GARBAGE,BATTERY,[TIN+/ALUMINUM+]FOIL,OIL,PAPER+TOWELs,WASH(ER/ING+MACHINE),SOAP,TIRES,,
8,AT WHAT AGE DO MOST PEOPLE BECOME COMPLETELY SELF-SUPPORTING,95,37,28,8,7,7,4,2,2,,,,,21,25,22,20,23,18,24,27,,,
9,NAME SOMETHING THAT PEOPLE TRY TO KEEP OUT OF THE HOUSE,96,43,17,12,9,5,4,2,2,2,,,,BUGS/INSECTS,MICE/MOUSE,DIRT/MUD,PETS/DOG/CAT,COLD[+AIR],BURGLARS/ROBBERS/THIEVES,GUNS,RATS,SALES(M(E/A)N/PEOPLE),,
6,NEXT TO WATER WHAT IS THE WORLD'S MOST POPULAR BEVERAGE,100,37,18,17,15,8,5,,,,,,,SODA[+POP]/POP,BEER,MILK,COFFEE,[ICED+]TEA,WINE,,,,,
6,IN ONE WORD DESCRIBE THE STREETS OF NEW YORK,94,30,23,18,18,3,2,,,,,,,CROWDED,BUSY,DANGEROUS/UNSAFE,DIRTY,CRAZY/WILD,NOISY/LOUD,,,,,
5,NAME SOMETHING YOU GET INTO AND OUT OF EVERY DAY,99,56,22,15,4,2,,,,,,,,BED,CLOTHES,CAR/AUTO*,SHOWER/BATH*/[BATH]TUB,HO(USE/ME),,,,,,
4,NAME A PLACE IN THE HOME WHERE MANY PEOPLE LEAVE A LIGHT ON ALL NIGHT,96,61,21,11,3,,,,,,,,,BATHROOM,HALLWAY,KITCHEN,BEDROOM,,,,,,,
3,NAME SOMETHING THAT COMES IN A CARTON,94,54,26,14,,,,,,,,,,MILK,EGGS,CIGARETTES,,,,,,,,
5,NAME SOMETHING PEOPLE WAX,95,64,21,5,3,2,,,,,,,,CAR,FLOORS,FURNITURE,SKIS,MoUSTACHE,,,,,,
6,IF A TEENAGER HAD SOME EXTRA MONEY WHAT WOULD HE SPEND IT ON,90,29,28,12,10,7,4,,,,,,,RECORDS/TAPES/CDS,CLOTHES,CAR,FOOD,VIDEO+GAMES,MOVIES,,,,,
5,"NAME A CHARACTER IN THE ""PEANUTS"" COMIC STRIP BESIDES CHARLIE BROWN",94,40,39,11,2,2,,,,,,,,SNOOPY,LUCY,LINUS,P'MINT PATTY/P[EPPER]MINT+PATTY,ScHROeDER,,,,,,
4,NAME A FAMOUS ROCK,92,38,26,25,3,,,,,,,,,GIBRALTAR,PLYMOUTH,HUDSON,PET,,,,,,,
4,NAME SOMETHING ASSOCIATED WITH ATLANTIC CITY,94,53,29,10,2,,,,,,,,,CASINO/GAMBLING,BOARDWALK,MISS+AMER[ICA]/PAGEANT,OCEAN,,,,,,,
7,NAME A FAMOUS SHIP REAL OR FICTIONAL,80,45,10,6,5,5,5,4,,,,,,TITANIC,MAYFLOWER,QUEEN+MARY,LOVE+BOAT/PACIFIC PRINCESS,IRONSIDES/CONSTITUTION,SANTA+MARIA,BOUNTY,,,,
8,NAME A MAGAZINE YOU TRUST,74,22,15,9,8,6,6,5,3,,,,,TIME,READ DIG/READERS+DIGEST,NEWSWEEK,GOOD+HOUSE/GOOD+HOUSEKEEPING,LIFE,PEOPLE,NAT(IONA/')L+GEOG[RAPHIC],PARENTS,,,
3,"NAME SOMETHING CHILDREN ARE TOLD THEY ARE ""NOT OLD ENOUGH"" TO DO",50,21,16,13,,,,,,,,,,DRIVE,STAY+UP[+LATE]/LATE,DATE,,,,,,,,
7,NAME SOMETHING THAT'S BLACK AND WHITE,90,44,16,10,9,5,3,3,,,,,,NEWSPAPER,ZEBRA,SKUNK,TV[+SET]/TELEVISION,POLICE+CAR,CAT,PENGUIN,,,,
4,NAME SOMETHING WITH A PROPELLER,100,52,25,19,4,,,,,,,,,[AIR]PLANE,HELICOPTER,BOAT/SHIP,BEANIE/CAP,,,,,,,
6,NAME A SOUVENIR PEOPLE BRING BACK FROM HAWAII,93,49,14,10,7,7,6,,,,,,,LEIS/LAYS,SHIRT,PINEAPPLE,(GRASS/HULA)+SKIRT,MACADAMIAS/NUTS,SHELLS,,,,,
7,NAME SOMETHING THAT CHANGES FROM GREEN TO YELLOW,96,33,26,22,7,3,3,2,,,,,,LEAVES/LEAF,TRAF[FIC]+LIGHT,BANANA,[DYING+]GRASS,APPLE,SQUASH,LEMON,,,,
5,NAME A FAMOUS PIRATE REAL OR FICTIONAL,96,33,25,22,9,7,,,,,,,,CAPT+HOOK,BLACKBEARD,BLUEBEARD,LONG+JOHN[+SILVER],CAPT+KIDD,,,,,,
5,NAME SOMETHING CHILDREN LOVE TO RIDE ON,95,35,28,27,3,2,,,,,,,,BIKES/TRIKES/BICYCLE/TRICYCLE,HORSES/PONY,CAROUSEL/MERRY+GO+ROUND,SHOULDERS,ROLL[ER]+COAST[ER],,,,,,
4,NAME AN ELECTRICAL APPLIANCE USED IN THE BATHROOM,99,72,22,3,2,,,,,,,,,[HAIR+/BLOW+]DRYER,RAZOR,CURLING+IRON/CURLER,HEATER,,,,,,,
6,NAME SOMETHING THAT COOLS YOU OFF IN HOT WEATHER,91,23,17,15,15,14,7,,,,,,,AIR+COND[ITIONING]/AC,ICED+TEA,COLD+SHOWER/BATH,SWIMMING/POOL,FAN,LEMONADE,,,,,
6,NAME A GAME PEOPLE GAMBLE AT IN LAS VEGAS,100,69,11,7,6,4,3,,,,,,,BLACKJACK/TWENTY+ONE,CRAPS,POKER,ROULETTE,SLOTS,KENO,,,,,
4,NAME A REASON WHY PEOPLE MIGHT LEAVE THEIR SEATS DURING AN INTERMISSION,98,67,13,12,6,,,,,,,,,RESTROOM/BATHROOM,EAT,DRINK,SMOKE,,,,,,,
8,NAME A CITY ASSOCIATED WITH SPY MOVIES,87,33,19,12,6,6,5,3,3,,,,,LONDON,PARIS,NEW+YORK/NYc,MOSCOW,WASHINGTON/DC,BERLIN,ROME,FRISCO/SAN+FRANCISCO,,,
6,NAME SOMETHING YOU DO WHEN YOU CAN'T SLEEP,92,54,22,7,5,2,2,,,,,,,READ[+A][+BOOK]/READ,WATCH+(TV/TELEVISION),COUNT+SHEEP,EAT,DRINK+[WARM+]MILK,TOSS & TURN/TOSS+[AND+]TURN,,,,,
7,NAME SOMETHING HUSBANDS DO THAT ANNOYS THEIR WIVES,70,20,14,11,10,8,4,3,,,,,,LEAVE MESS/LEAVE+*+MESS,IGNORE+THEM,[COME/GET]+HOME+LATE,[WATCH+]TV/[TOO+MUCH]+TV,SNORE,DRINK[+TOO+MUCH],[PLAY+](POKER/CARDS)/GAMBLE,,,,
5,NAME SOMETHING ASSOCIATED WITH GEORGE WASHINGTON,85,64,8,7,3,3,,,,,,,,CHERRY+TREE/(CUT/CHOP)+CHERRY+TREE,DOLLAR+BILL,(WOODEN/FALSE)+TEETH,[CROSS[ING]+]DELAWARE,MT+VERNON,,,,,,
6,NAME SOMETHING YOU'RE ASKED TO DO AT THE DOCTOR'S,96,44,28,7,7,7,3,,,,,,,DISROBE/UNDRESS/TAKE+CLOTHES+OFF,SAY+AH/OPEN[+MOUTH]+WIDE,TAKE+[DEEP+]BREATH,COUGH,[GET+]WEIGHED/WEIGH,[GIVE+](HISTORY/INFO),,,,,
